"user_id","email","first_name","last_name","age","gender","country","state_province","city","subscription_plan","subscription_start_date","is_active","monthly_spend","primary_device","household_size","created_at"
"user_00172","millerpatrick@example.com","dawn","mccoy",46,"Female","USA","Wisconsin","Caseystad","Premium",2024-03-20,TRUE,18.23,"Tablet",3,2023-08-15
"user_00173","bnelson@example.com","anthony","brown",30,"Other","USA","Arizona","Katiebury","Standard",2022-11-19,TRUE,4.57,"Gaming Console",2,2023-05-22
"user_00174","barbaramcgrath@example.com","savannah","thompson",40,"Male","Canada","Prince Edward Island","Robintown","Premium",2025-06-05,TRUE,4.41,"Desktop",6,2024-04-11
"user_00175","lweaver@example.com","christopher","guzman",45,"Female","USA","Florida","Smithborough","Standard",2023-08-10,TRUE,3.87,"Mobile",4,2025-05-05
"user_00176","johnsonbrenda@example.org","meghan","yu",40,"Female","Canada","New Brunswick","Willismouth","Standard",2023-07-21,FALSE,30.07,"Smart TV",3,2024-10-13
"user_00177","lbanks@example.net","jeffrey","gray",16,"Female","Canada","Quebec","East Jessica","Basic",2025-02-19,FALSE,9.56,"Tablet",2,2023-02-18
"user_00178","daniellegarcia@example.com","mark","young",39,"Female","USA","Georgia","Lake Nicole","Premium",2025-01-18,TRUE,10.85,"Desktop",1,2023-12-05
"user_00179","johnjones@example.com","jennifer","cruz",48,"Male","USA","New Jersey","South Trevor","Basic",2023-08-21,TRUE,20.2,"Gaming Console",7,2022-11-22
"user_00180","franciscojones@example.org","andrew","lynn",22,"Male","Canada","British Columbia","Georgefurt","Basic",2024-10-12,TRUE,19.68,"Mobile",1,2023-08-08
"user_00181","reynoldsdesiree@example.net","eric","rivera",47,"Female","USA","Indiana","Terryside","Standard",2024-07-26,TRUE,6.95,"Gaming Console",2,2023-04-20
"user_00182","farmstrong@example.org","michael","miller",26,"Female","USA","Maryland","North Anthony","Basic",2024-07-01,TRUE,9.86,"Laptop",1,2024-01-03
"user_00183","kristen77@example.net","christopher","lopez",22,"Male","USA","Indiana","Jacobton","Premium",2023-11-26,FALSE,1.59,"Desktop",3,2023-04-07
"user_00184","hernandezheather@example.org","elizabeth","arellano",19,"Female","USA","Indiana","Port Paulhaven","Premium",2025-06-25,TRUE,25.16,"Mobile",3,2024-04-21
"user_00185","zevans@example.net","wayne","martinez",35,"Male","USA","Georgia","East Teresa","Basic",2022-12-18,TRUE,37.61,"Smart TV",6,2022-10-27
"user_00186","wendyburton@example.net","luis","miller",39,"Male","USA","Maryland","Melissahaven","Premium+",2025-05-03,TRUE,7.45,"Laptop",1,2024-12-11
"user_00187","perryeddie@example.net","sara","floyd",12,"Female","USA","California","Bakerfort","Premium",2022-09-12,FALSE,14.16,"Desktop",1,2023-10-18
"user_00188","fosternatasha@example.net","brandon","mccall",42,"Female","USA","Tennessee","West Lisaport","Standard",2023-06-05,TRUE,22.96,"Mobile",2,2025-02-28
"user_00189","dennismccann@example.com","joseph","jacobs",21,"Male","USA","Arizona","South Jason","Premium",2024-10-22,TRUE,10.31,"Mobile",4,2025-01-18
"user_00190","collinswilliam@example.org","glenn","hood",34,"Male","Canada","Newfoundland and Labrador","South Brentstad","Basic",2023-05-29,TRUE,18.15,"Desktop",1,2024-02-07
"user_00191","allentracy@example.com","susan","matthews",42,"Female","USA","New York","Frankview","Standard",2023-06-10,TRUE,17.15,"Desktop",3,2022-09-26
"user_00192","deborahbyrd@example.com","william","wells",56,"Female","USA","Washington","New Lauren","Premium",2023-05-05,TRUE,6.43,"Laptop",3,2024-09-22
"user_00193","wwoodard@example.com","jeffery","byrd",35,"Male","USA","Texas","North Williamstad","Standard",2023-06-25,TRUE,36.86,"Desktop",4,2024-01-12
"user_00194","danielle44@example.net","jacob","yoder",36,"Male","Canada","Manitoba","Erintown","Basic",2025-07-30,TRUE,35.16,"Mobile",2,2025-04-22
"user_00195","ldoyle@example.net","matthew","parks",23,"Female","USA","Massachusetts","Williamburgh","Premium",2023-06-19,TRUE,42.395,"Gaming Console",4,2022-12-21
"user_00196","staceylam@example.net","jeffrey","garner",20,"Male","Canada","Prince Edward Island","Frenchmouth","Standard",2023-05-14,TRUE,17.27,"Gaming Console",3,2023-12-24
"user_00197","obrown@example.net","thomas","mason",30,"Male","USA","Washington","Robertberg","Standard",2025-07-24,TRUE,25.9,"Desktop",4,2023-10-25
"user_00198","lesliebaldwin@example.org","marvin","edwards",32,"Other","USA","Ohio","South Joshuaburgh","Standard",2024-01-20,TRUE,5.45,"Mobile",5,2022-12-22
"user_00199","epowell@example.com","benjamin","cross",46,"Other","USA","Florida","Katherinehaven","Standard",2022-08-21,TRUE,7.38,"Gaming Console",1,2024-06-19
"user_00200","heathercooper@example.org","patrick","jackson",36,"Male","USA","New Jersey","Stacymouth","Standard",2023-11-20,FALSE,4.73,"Tablet",6,2023-08-13
"user_00201","karen26@example.org","jeffrey","clark",49,"Female","USA","Ohio","North Michael","Premium",2023-09-17,TRUE,9.81,"Desktop",3,2024-11-25
"user_00202","stanleydesiree@example.org","hannah","wallace",41,"Female","USA","Indiana","Thomasberg","Standard",2024-09-01,TRUE,12.97,"Laptop",2,2023-06-29
"user_00203","cindy26@example.org","justin","jimenez",23,"Female","USA","California","Marieborough","Premium",2024-09-10,TRUE,13.98,"Smart TV",3,2023-01-25
"user_00204","haleycastillo@example.org","alexander","meadows",20,"Other","USA","Texas","North Kimberly","Premium",2024-10-03,TRUE,12.74,"Tablet",3,2025-04-20
"user_00205","shinton@example.com","brendan","sawyer",52,"Female","USA","Massachusetts","Lauriemouth","Basic",2024-10-19,TRUE,13.93,"Desktop",1,2025-02-20
"user_00206","christianelizabeth@example.org","michael","friedman",39,"Male","USA","Arizona","West Lisaburgh","Standard",2023-10-15,FALSE,6.42,"Laptop",4,2023-05-27
"user_00207","pmarsh@example.org","david","jarvis",53,"Female","USA","Florida","South Rhondafort","Basic",2023-02-16,TRUE,24.66,"Mobile",1,2024-12-03
"user_00208","timothyfreeman@example.com","brandon","pena",36,"Male","USA","New Jersey","Lake Morgan","Premium",2023-11-19,TRUE,3.31,"Smart TV",2,2024-01-13
"user_00209","marygrant@example.net","alexander","wagner",3,"Female","Canada","New Brunswick","Boothland","Basic",2023-07-19,TRUE,17.58,"Tablet",2,2025-07-01
"user_00210","andreagray@example.org","stephen","miller",30,"Male","Canada","Ontario","Stewartfort","Premium",2022-11-22,TRUE,14.28,"Gaming Console",3,2022-09-11
"user_00211","connersylvia@example.net","pamela","pena",35,"Other","USA","North Carolina","Michaelton","Standard",2025-02-12,FALSE,33.88,"Desktop",2,2024-04-07
"user_00212","jennifer11@example.net","aaron","gallegos",21,"Male","Canada","Prince Edward Island","Jacquelineton","Premium",2024-01-23,TRUE,10.87,"Mobile",4,2022-11-28
"user_00213","davidphelps@example.org","makayla","love",39,"Unknown","USA","Florida","Williamsshire","Standard",2024-11-25,TRUE,10.51,"Tablet",5,2023-12-17
"user_00214","vsmith@example.org","mary","glass",51,"Female","USA","North Carolina","Lake Lisa","Standard",2023-09-30,TRUE,1,"Mobile",1,2024-02-06
"user_00215","spetty@example.org","raymond","waller",38,"Male","USA","Wisconsin","East Robert","Premium",2025-02-11,TRUE,18.18,"Smart TV",4,2024-09-21
"user_00216","jasonklein@example.net","samantha","zavala",29,"Male","USA","Massachusetts","Jenniferstad","Basic",2024-05-01,TRUE,16.65,"Laptop",3,2024-08-10
"user_00217","hstokes@example.org","oscar","santiago",32,"Female","Canada","Nova Scotia","Karenburgh","Standard",2024-08-19,TRUE,8.09,"Smart TV",2,2025-02-07
"user_00218","karenjohnson@example.com","christina","newton",33,"Unknown","USA","Arizona","New Kristen","Basic",2024-08-30,FALSE,16.68,"Gaming Console",3,2025-05-14
"user_00219","rfrye@example.com","alexander","harris",15,"Female","USA","Texas","Lake Janet","Standard",2024-11-06,TRUE,11.49,"Gaming Console",5,2024-11-30
"user_00220","shane12@example.org","nicholas","ramirez",24,"Female","USA","Tennessee","East Brandy","Premium+",2022-08-08,TRUE,24.08,"Gaming Console",4,2024-09-18
"user_00221","hernandezmarcus@example.org","tracy","jones",41,"Female","USA","Missouri","East Abigail","Basic",2023-10-31,TRUE,7.41,"Smart TV",2,2022-11-11
"user_00222","elizabethrivera@example.com","stephanie","barajas",36,"Male","USA","New Jersey","Lake Michaelbury","Standard",2025-06-17,TRUE,7.64,"Mobile",3,2023-09-24
"user_00223","uscott@example.com","rhonda","robertson",20,"Other","USA","North Carolina","Williamsborough","Premium",2024-02-16,TRUE,8.77,"Tablet",7,2023-02-02
"user_00224","clarkcrystal@example.org","mary","medina",45,"Male","Canada","Manitoba","Lake Ginatown","Premium",2024-09-25,TRUE,16.26,"Smart TV",1,2022-11-06
"user_00225","lauragrant@example.net","rhonda","hughes",43,"Male","USA","Georgia","Stewartfurt","Standard",2024-03-10,TRUE,24.73,"Desktop",3,2024-11-08
"user_00226","howardwesley@example.com","catherine","hubbard",38,"Male","USA","Missouri","Fostertown","Standard",2023-01-20,TRUE,10.85,"Mobile",2,2022-12-30
"user_00227","susan24@example.net","susan","spencer",6,"Female","USA","North Carolina","North Adamfurt","Premium",2023-07-01,TRUE,7.04,"Mobile",5,2023-03-23
"user_00228","jackjensen@example.com","danny","york",19,"Other","USA","Michigan","West Emilyview","Standard",2023-03-06,TRUE,18.57,"Smart TV",3,2025-06-10
"user_00229","emilyyoung@example.com","rachel","tucker",20,"Male","USA","Arizona","Heatherberg","Premium",2025-01-03,TRUE,10.38,"Gaming Console",2,2023-02-03
"user_00230","kristenjoseph@example.net","joshua","taylor",13,"Male","USA","North Carolina","Fordstad","Basic",2024-01-17,TRUE,10.3,"Smart TV",1,2023-02-11
"user_00231","michele28@example.org","jessica","luna",25,"Other","USA","Arizona","Port Bonniefurt","Basic",2025-04-21,TRUE,3.57,"Desktop",4,2024-03-20
"user_00232","michaelwalker@example.net","dennis","sanders",13,"Male","USA","Tennessee","Port Tamara","Premium",2024-11-08,FALSE,21.77,"Gaming Console",2,2023-12-05
"user_00233","jillwebb@example.com","jeffery","hall",40,"Unknown","USA","Massachusetts","Jimborough","Standard",2023-10-01,TRUE,20.37,"Laptop",3,2025-03-26
"user_00234","dakota84@example.net","beth","bennett",48,"Male","Canada","Prince Edward Island","Brianaland","Premium",2023-09-18,TRUE,32.33,"Desktop",1,2024-02-19
"user_00235","tommy79@example.org","scott","jones",51,"Female","USA","North Carolina","East Jacob","Premium",2024-05-22,TRUE,6.63,"Smart TV",3,2024-07-27
"user_00236","jennifer77@example.com","brittany","johnson",26,"Female","USA","New Jersey","New Brittany","Premium",2024-06-21,TRUE,15.05,"Smart TV",1,2025-04-05
"user_00237","jacksonsandra@example.net","carol","johns",23,"Male","USA","New Jersey","East Shanefort","Premium",2023-02-04,TRUE,26.57,"Mobile",2,2024-05-22
"user_00238","gary57@example.net","jerry","anderson",27,"Other","USA","Virginia","New Michele","Standard",2025-01-23,TRUE,1.94,"Laptop",2,2023-02-13
"user_00239","davisdonna@example.net","penny","boyd",49,"Male","USA","Texas","Lake Alyssabury","Standard",2024-12-14,TRUE,20.16,"Desktop",3,2023-08-22
"user_00240","eanderson@example.org","justin","scott",44,"Male","USA","Florida","New Alexandrahaven","Basic",2023-09-17,TRUE,28.4,"Mobile",4,2024-08-25
"user_00241","jcox@example.com","jose","cunningham",21,"Female","USA","Illinois","Fischerchester","Premium",2023-02-13,TRUE,9.01,"Tablet",1,2023-05-08
"user_00242","kim62@example.net","julie","logan",32,"Male","USA","Arizona","East Williammouth","Standard",2023-01-25,TRUE,2.03,"Desktop",2,2024-12-31
"user_00243","bfrost@example.org","jose","miller",31,"Unknown","USA","Florida","Ariasfurt","Premium",2024-09-19,TRUE,12.26,"Gaming Console",3,2025-06-04
"user_00244","mgonzales@example.net","james","gilbert",40,"Female","USA","Indiana","Johntown","Basic",2022-11-05,TRUE,9.34,"Desktop",1,2024-12-04
"user_00245","msullivan@example.net","jillian","calhoun",47,"Female","USA","Arizona","Michaelview","Standard",2024-05-27,TRUE,4.18,"Desktop",2,2023-12-14
"user_00246","greenrichard@example.org","wesley","arroyo",37,"Male","USA","New Jersey","Heatherfurt","Premium",2024-11-22,TRUE,5.17,"Tablet",2,2025-06-21
"user_00247","bmosley@example.com","jonathan","schultz",21,"Female","USA","Pennsylvania","Port Leslie","Standard",2024-02-19,TRUE,16.27,"Desktop",1,2024-09-08
"user_00248","justinross@example.net","charles","woods",56,"Female","USA","Pennsylvania","New Joseph","Standard",2024-01-30,FALSE,17.62,"Gaming Console",3,2023-04-17
"user_00249","jamie33@example.net","eric","wilson",35,"Female","USA","Illinois","Austinside","Premium",2025-02-16,TRUE,22.56,"Smart TV",5,2024-06-13
"user_00250","travis84@example.com","karen","brown",37,"Male","Canada","Quebec","Ayerston","Premium",2023-10-07,TRUE,21.36,"Laptop",2,2023-12-17
"user_00251","astewart@example.org","nicolas","nguyen",52,"Female","USA","California","New Jose","Basic",2023-12-31,FALSE,20.45,"Mobile",2,2023-09-08
"user_00252","sclark@example.com","melissa","hayes",18,"Female","USA","New Jersey","Port Cory","Standard",2024-12-30,TRUE,27.96,"Tablet",2,2025-02-26
"user_00253","laurenrodgers@example.com","gregory","taylor",41,"Other","Canada","British Columbia","Evansside","Premium",2023-10-12,TRUE,42.395,"Desktop",1,2022-10-07
"user_00254","gcombs@example.com","jordan","castro",41,"Female","Canada","Newfoundland and Labrador","Andrewville","Premium",2025-03-09,TRUE,13.06,"Laptop",2,2024-04-26
"user_00255","michael87@example.net","pamela","austin",24,"Unknown","USA","Florida","Port Gary","Premium",2023-11-07,TRUE,7.22,"Laptop",4,2025-02-18
"user_00256","martinjeremy@example.com","jennifer","nelson",39,"Female","USA","Texas","Juliehaven","Premium",2023-10-29,TRUE,10.65,"Gaming Console",2,2025-02-24
"user_00257","ebonyshepard@example.net","jason","garcia",47,"Female","USA","Ohio","Kelleytown","Standard",2024-02-27,TRUE,13.96,"Smart TV",4,2022-11-24
"user_00258","penanicole@example.com","john","ramos",38,"Female","USA","Michigan","New Mary","Premium",2022-09-09,TRUE,42.395,"Laptop",2,2025-03-02
"user_00259","imcdonald@example.com","derek","garza",44,"Male","USA","New York","Millsside","Premium",2025-04-24,TRUE,1.95,"Mobile",4,2024-03-16
"user_00260","aparker@example.com","kevin","mills",35,"Male","USA","Indiana","Justinside","Basic",2024-08-24,TRUE,10.23,"Smart TV",2,2025-06-05
"user_00261","albert64@example.net","laura","lopez",22,"Male","Canada","Newfoundland and Labrador","Wrightfurt","Standard",2023-03-31,TRUE,27.01,"Desktop",2,2023-11-08
"user_00262","justin84@example.com","melissa","taylor",27,"Female","USA","Virginia","Williamsonview","Basic",2023-02-23,TRUE,22.5,"Mobile",1,2023-01-16
"user_00263","teresacampbell@example.org","jessica","davis",36,"Unknown","USA","New Jersey","Robinsonchester","Premium+",2024-12-10,TRUE,4.1,"Desktop",2,2025-07-31
"user_00264","riveramegan@example.org","joseph","jones",37,"Male","USA","Pennsylvania","East Paula","Standard",2025-01-13,FALSE,13.51,"Gaming Console",2,2022-12-14
"user_00265","cwise@example.org","james","boyd",30,"Female","USA","Ohio","Priceport","Premium",2023-01-22,TRUE,34.66,"Tablet",3,2024-10-27
"user_00266","timothy43@example.com","michelle","mcpherson",47,"Male","USA","New York","Nguyenburgh","Basic",2024-05-03,TRUE,37.67,"Laptop",7,2024-12-14
"user_00267","perkinshannah@example.net","nathan","wright",65,"Male","USA","Georgia","Lake Christineton","Basic",2023-08-26,TRUE,5.49,"Gaming Console",3,2024-09-09
"user_00268","tonystewart@example.net","linda","quinn",32,"Female","USA","Michigan","Howardberg","Standard",2025-04-12,TRUE,5.47,"Desktop",2,2024-09-15
"user_00269","llopez@example.net","mario","hill",21,"Female","Canada","Prince Edward Island","New Ericport","Premium",2024-03-17,TRUE,28.47,"Tablet",3,2022-08-03
"user_00270","nicoleharvey@example.com","malik","barrett",32,"Male","USA","Massachusetts","New Felicia","Basic",2024-06-03,TRUE,15.42,"Mobile",2,2023-10-26
"user_00271","davisdonna@example.org","gregory","harris",37,"Female","USA","Virginia","North Anthony","Basic",2024-07-23,FALSE,13.87,"Smart TV",1,2022-09-25
"user_00272","smithsamantha@example.net","sarah","mcdonald",39,"Other","USA","New York","Angelachester","Premium",2024-12-19,TRUE,20.08,"Laptop",1,2025-01-21
"user_00273","navarromary@example.org","susan","garcia",37,"Unknown","Canada","Newfoundland and Labrador","Lopezhaven","Premium",2024-04-17,TRUE,21.36,"Smart TV",2,2024-04-05
"user_00274","mirandabarbara@example.net","jacqueline","andrade",21,"Other","USA","Michigan","New Richard","Standard",2024-07-22,FALSE,5.79,"Tablet",2,2025-05-21
"user_00275","megan66@example.net","charlene","brooks",50,"Female","USA","Wisconsin","Suzannemouth","Basic",2022-08-02,TRUE,6.04,"Mobile",1,2025-07-15
"user_00276","victoriaturner@example.com","jason","smith",26,"Male","USA","New Jersey","North Benjamin","Premium",2023-01-20,TRUE,8.47,"Gaming Console",1,2023-09-09
"user_00277","jonathanevans@example.net","ashley","navarro",19,"Female","USA","Maryland","Thompsonshire","Premium",2024-05-15,FALSE,15.41,"Desktop",1,2022-09-13
"user_00278","deleonsandra@example.com","nichole","butler",30,"Other","Canada","Quebec","Lake Denise","Basic",2024-06-26,FALSE,20.38,"Tablet",7,2022-10-01
"user_00279","amber25@example.net","eric","maddox",45,"Male","USA","New Jersey","South Keith","Standard",2023-01-11,TRUE,12.52,"Laptop",4,2022-11-01
"user_00280","zbaker@example.net","kim","gill",25,"Other","Canada","Quebec","South Randall","Premium+",2024-04-08,TRUE,37.28,"Gaming Console",4,2023-04-25
"user_00281","kmorris@example.org","emily","diaz",53,"Other","USA","California","Melvintown","Premium",2023-02-03,FALSE,11.18,"Desktop",1,2024-06-08
"user_00282","scottglass@example.org","gina","todd",29,"Female","USA","Michigan","Lake Brianberg","Premium",2022-08-17,TRUE,18.78,"Desktop",2,2023-07-03
"user_00283","riverajody@example.org","amy","dunn",67,"Female","USA","Michigan","South Brandyhaven","Premium",2023-05-08,TRUE,19.64,"Tablet",6,2023-06-10
"user_00284","marshallsierra@example.org","donna","lin",48,"Male","USA","Arizona","Michellefurt","Premium",2025-07-10,FALSE,1.72,"Laptop",4,2025-04-19
"user_00285","lopezvincent@example.com","bernard","cook",33,"Other","USA","New Jersey","North Michael","Basic",2023-08-26,TRUE,22.62,"Laptop",3,2023-04-18
"user_00286","garrettnatasha@example.org","jeremiah","prince",13,"Female","USA","Missouri","Lake Patrickbury","Basic",2023-04-22,TRUE,6.91,"Mobile",5,2023-11-13
